post_id,brand_username,total_reactions,total_comments
2384447768654775024,epk,587,10
2385051750007945401,epk,375,15
2385172542716746227,epk,738,14
2385776520588514956,epk,576,11
2385897315318943892,epk,339,4
2386018117574075362,epk,464,9
2386742890319051782,epk,530,6
2387211527463104625,epk,623,33
2387346871135105188,epk,456,8
2387936273993478008,epk,229,2
2388071653493305186,epk,241,1
2388192450094372216,epk,538,7
2388661045253406481,epk,413,2
2388917215717305338,epk,543,12
2389385841000039378,epk,366,9
2389521192557380712,epk,308,7
2389641987363265240,epk,433,14
2390110615036645251,epk,499,7
2390366763044170092,epk,419,0
2390835547617989318,epk,232,1
2390970744783217282,epk,515,8
2391091548497860006,epk,586,20
2391560147658181913,epk,969,17
2391801218317280019,epk,359,11
2392284929135603659,epk,295,5
2392525999861791888,epk,451,7
2393009708834557379,epk,416,1
2393250769729287074,epk,317,3
2393734498054741261,epk,471,7
2393869851214433333,epk,343,2
2393990654190724187,epk,480,6
2394469321635393825,epk,663,17
2394594657186394939,epk,267,11
2394715435123020854,epk,292,3
2395184090067531016,epk,253,3
2395319416861930518,epk,392,4
2395440204059312922,epk,300,9
2395908813336550127,epk,335,13
2396044190378445024,epk,211,15
2396164982013571416,epk,244,1
2396633705853826929,epk,305,8
2396768956705961547,epk,332,3
2396889750522233178,epk,1135,29
2397358455924251383,epk,1022,17
2397493731548167842,epk,190,2
2397614522352739275,epk,231,1
2398083246755138207,epk,624,11
2398218521112111146,epk,98,3
2398339317914649598,epk,274,3
2398808093495758900,epk,603,7
2398943301935063458,epk,217,7
2399064097621999741,epk,175,1
2399532824138219485,epk,252,1
2399668093235578226,epk,136,8
2399788852272433005,epk,582,22
2400257639371492164,epk,866,16
2400392893755167006,epk,444,4
2400513634664329210,epk,996,13
2400982431787506829,epk,364,8
2401103146859796372,epk,349,4
2401238408642251339,epk,291,5
2401662523031347329,epk,733,10
2401694106475884994,epk,274,6
2401842383342204833,epk,369,3
2402431818422232436,epk,425,8
2402567159602928056,epk,641,4
2402687966580628828,epk,168,1
2403171160325286408,epk,302,7
2403288125077242951,epk,118,5
2403412757453251849,epk,1145,11
2403881528672405566,epk,193,0
2404016726718327161,epk,415,5
2404137614201795948,epk,499,8
2404606258560087883,epk,438,4
2404741494044172542,epk,228,2
2404862299386386002,epk,954,9
2405330959934427114,epk,229,2
2405466260917152190,epk,403,3
1948224156718228365,politokids,161,6
1948280344747473737,politokids,47,0
1948333476336767408,politokids,211,5
1948939641185255882,politokids,421,3
1948963931649482299,politokids,39,0
1949002711706688052,politokids,565,6
1949688309995757608,politokids,531,38
1949735827853343272,politokids,157,1
1950248416958117813,politokids,68,1
1950258423350514734,politokids,108,2
1950280237699112288,politokids,108,3
1950917356302421568,politokids,44,0
1951046670553100365,politokids,27,0
1951653664322976434,politokids,78,0
1952615291234892723,politokids,67,2
1952615602209083857,politokids,167,11
1952633688542926777,politokids,53,0
1953035995218654020,politokids,138,7
1953297058681512913,politokids,107,0
1953343045668155793,politokids,38,0
1953371147110986405,politokids,113,1
1954058510933586074,politokids,529,37
1954071486743361414,politokids,91,0
1954095495182803181,politokids,334,16
1956031953195995789,politokids,53,2
1956109182688234785,politokids,37,0
1956150994463526228,politokids,232,0
1956925830286729220,politokids,138,2
1956975342460417119,politokids,363,12
1956998995793194267,politokids,82,0
1958395449530870163,politokids,62,1
1958434194296629954,politokids,118,2
1958446947514645334,politokids,50,1
1961290888638700290,politokids,57,13
1961304687991125743,politokids,28,0
1961330988626559160,politokids,75,0
1962006799129648878,politokids,106,11
1962029681188788077,politokids,150,3
1962081488937942673,politokids,118,1
1963458064971841950,politokids,88,0
1963491429879957852,politokids,524,9
1963534888229712183,politokids,135,0
1964861931043369529,politokids,107,3
1964894055335086716,politokids,419,6
1964956199275631660,politokids,74,1
1966163184868732654,politokids,69,33
1966226558520607817,politokids,38,0
1966273949918734445,politokids,64,0
1967069022411425185,politokids,316,6
1967122344708088822,politokids,109,1
1967148506512581041,politokids,83,2
1968537077566160138,politokids,198,0
1968572962857450847,politokids,236,4
1968634258701315449,politokids,73,1
1969940949677477667,politokids,158,7
1969982375786435002,politokids,127,0
1969997642180375281,politokids,243,10
1971266101019730154,politokids,90,92
1971350411646791689,politokids,93,1
1971387181876672451,politokids,274,1
1972162687756613097,politokids,49,0
1972186542567244099,politokids,71,2
1972208224274958078,politokids,49,0
1972869793195586441,politokids,103,0
1972914395986179096,politokids,50,0
1972931866806552699,politokids,198,8
1973659096414904542,politokids,67,2
1973659144951419113,politokids,52,1
1973659403387425545,politokids,67,0
1974322373046826208,politokids,214,11
1974365992373749492,politokids,64,3
1974394990550074656,politokids,114,6
1974987724054236180,politokids,30,1
1975016208487889604,politokids,200,4
1975075403128072927,politokids,91,9
1976312909404152052,politokids,114,0
1976374278858127734,politokids,98,65
1976380588869802738,politokids,368,9
1977317723848301292,politokids,193,5
1977656934232268102,politokids,139,7
1977764524908620901,politokids,226,8
1977952929260629233,politokids,105,5
1978078741654276685,politokids,229,4
1978079000065255327,politokids,59,5
1979401384566671765,politokids,81,2
1979453410537178266,politokids,35,0
1979471101817867023,politokids,90,0
1980131475747526135,politokids,172,11
1980163518820950937,politokids,130,8
1980163709015787062,politokids,556,7
1981402904615004459,politokids,95,131
1981439243737857841,politokids,124,3
1981511926387154849,politokids,114,1
1982312429111037679,politokids,472,7
1982320336884151614,politokids,81,2
1982328525750975017,politokids,382,6
1983012141929626868,politokids,158,3
1983058650704443449,politokids,151,0
1983091686963746579,politokids,114,1
1984471020257709084,politokids,500,8
1984509601638303975,politokids,54,0
1984534747917649003,politokids,595,9
1985176702342696994,politokids,1158,24
1985188147231709380,politokids,225,18
1985220753222418880,politokids,2238,22
1985239328184260657,politokids,140,2
1986477238329917203,politokids,136,2
1986498886819030087,politokids,46,11
1988098234426155490,politokids,61,2
1988098419361343557,politokids,197,3
1988098469307133757,politokids,39,0
1988098599834053201,politokids,60,1
1988098672915553293,politokids,112,0
1988098763378152833,politokids,99,1
1988824301591167783,politokids,353,5
1988844895297384098,politokids,63,1
1988892196627887597,politokids,96,2
1989544042656155131,politokids,186,6
1989578919745874837,politokids,256,0
1989597383708865769,politokids,85,2
1990229348199899962,politokids,116,0
1990259497444980161,politokids,254,1
1990287406847048943,politokids,129,4
1992137845606887137,politokids,106,0
1992140508989979541,politokids,74,0
1992157207378230206,politokids,59,0
1992414640352550429,politokids,310,0
1992448885670284696,politokids,64,0
1992478830946550726,politokids,185,2
1993819474872338251,politokids,97,0
1993844105596055272,politokids,207,2
1993873430114445910,politokids,65,0
1993886487938092174,politokids,360,5
1993917893293043835,politokids,135,9
1993941060733050164,politokids,178,13
1994611983999072694,politokids,88,2
1994641774169891519,politokids,66,0
1994686481063420956,politokids,448,6
1995347934925631129,politokids,48,3
1995361914146664756,politokids,109,6
1995365964636294703,politokids,74,2
1995382236396692425,politokids,79,3
1995403371192751385,politokids,72,0
1995410151318652682,politokids,79,0
1997212816067370283,politokids,88,1
1997234775144764931,politokids,84,1
1997265833772742080,politokids,56,1
1997525592438733027,politokids,311,6
1997544412540608818,politokids,166,2
1997564327532220482,politokids,95,0
1998229651873080200,politokids,281,11
1998273704639765596,politokids,321,2
1998296298944351035,politokids,260,0
1999041627109072503,politokids,140,1
1999404331316796596,politokids,72,1
1999484564040477904,politokids,255,0
1999696085978796129,politokids,60,1
1999729361993845508,politokids,180,9
1999752616372656968,politokids,66,0
2000379200577681644,politokids,37,0
2000408220555805434,politokids,105,0
2001038248830521475,politokids,44,0
2001786876880562458,politokids,71,0
2001851508001388397,politokids,197,9
2001851758409849769,politokids,43,39
2002594383371585079,politokids,206,7
2002626230487031025,politokids,134,2
2002665532407339965,politokids,99,0
2003319746028544128,politokids,83,0
2003342591529945923,politokids,122,2
2003368384528208405,politokids,219,3
2004038938444014839,politokids,42,0
2004039033478492057,politokids,242,2
2004039120065793889,politokids,36,0
2004813941436070255,politokids,540,3
2004828361562390478,politokids,153,7
2004848261538469477,politokids,831,30
2005454978860409491,politokids,487,7
2005485142642959897,politokids,451,15
2005522562075734434,politokids,148,0
2008100888614516484,politokids,71,0
2008103306848873334,politokids,68,1
2008172845666899799,politokids,42,1
2008390100697813239,politokids,329,2
2008433619698092698,politokids,192,0
2008445986091726119,politokids,175,0
2009117827500294655,politokids,152,7
2009160906315775010,politokids,238,3
2009184186674229308,politokids,171,7
2009832915143426049,politokids,315,1
2009879817495529267,politokids,786,7
2009908143333428391,politokids,305,1
2010528319103926916,politokids,573,4
2010556993329092979,politokids,186,0
2010584479265069558,politokids,196,10
2012434930424833991,politokids,55,16
2012511234822068744,politokids,123,0
2012696995084461095,politokids,70,0
2012730006296127060,politokids,165,9
2012776716271717769,politokids,262,7
2012792558636160457,politokids,230,3
2013463990528706982,politokids,117,3
2013489611116680393,politokids,230,6
2013506254031174411,politokids,105,4
2014157536109940921,politokids,173,1
2014231014780175377,politokids,106,1
2014255713987962582,politokids,206,8
2014913460772728800,politokids,120,16
2014948867401820871,politokids,223,13
2014963971300170972,politokids,327,21
2015594680653409029,politokids,105,3
2015650526670953694,politokids,133,6
2015668659611996987,politokids,229,9
2017059081722634426,politokids,76,57
2017097351877714179,politokids,93,2
2017126675330889881,politokids,111,1
2017813787923364446,politokids,89,2
2017842176944022296,politokids,631,7
2017853743853123153,politokids,153,5
2018533025209525284,politokids,136,0
2018568013641353200,politokids,97,0
2018591684682444605,politokids,56,0
2019235083760478726,politokids,393,7
2019296938269059428,politokids,136,3
2019314525446912617,politokids,353,7
2020026673135466370,politokids,565,3
2020053461072964985,politokids,522,5
2020090551529726278,politokids,141,3
2020673428361502347,politokids,101,4
2020707403373014015,politokids,113,0
2020728364591772252,politokids,395,8
2022035701617269139,politokids,26,3
2022088124134097004,politokids,47,0
2022155837607154275,politokids,24,0
2022882447885047914,politokids,144,1
2022903919651316158,politokids,221,3
2022932133593241259,politokids,401,20
2023603284560765972,politokids,200,3
2023647683172774855,politokids,39,0
2023658163681556030,politokids,421,14
2024353432735638277,politokids,128,7
2024365616912090059,politokids,141,12
2024382893443092978,politokids,137,11
2027024508841719338,politokids,56,0
2027122596642131738,politokids,240,2
2027200485740288300,politokids,140,78
2027967671144647804,politokids,122,2
2027981232654916455,politokids,92,3
2028024912245180124,politokids,91,1
2028682768527123345,politokids,43,0
2028712316384515209,politokids,76,0
2028757542213855095,politokids,76,0
2029382303273044626,politokids,178,9
2029428202045008689,politokids,32,0
2029459429846324095,politokids,357,6
2030142327917622054,politokids,156,4
2030179481054801449,politokids,79,0
2030201643874437165,politokids,431,2
2030801830338300519,politokids,387,4
2030857303423368721,politokids,106,2
2030873170794194485,politokids,372,3
2030890175198698785,politokids,63,0
2031378037228704063,politokids,36,4
2031405690560389110,politokids,77,27
2032998516788099819,politokids,101,0
2033038038783025562,politokids,28,0
2033068231130263748,politokids,80,2
2033748487904778435,politokids,345,8
2033778548801968721,politokids,205,2
2033808719041380327,politokids,123,4
2034442542364066702,politokids,143,1
2034473175723368427,politokids,107,1
2034502940996052284,politokids,76,0
2035197448573727343,politokids,132,3
2035227607255776235,politokids,273,1
2035257786833399208,politokids,197,6
2035896685540200961,politokids,186,2
2035897439021934923,politokids,906,15
2035897791217462596,politokids,607,17
2037220737203141997,politokids,137,0
2037250895616342228,politokids,54,0
2037281122119645962,politokids,67,8
2038130485599439676,politokids,258,9
2038130788017327021,politokids,36,0
2038163665723408646,politokids,235,0
2038859021943060282,politokids,273,6
2038859417876955812,politokids,64,1
2039327138624966809,politokids,146,3
2039561427975383642,politokids,382,18
2039574500991574176,politokids,153,0
2039645876242879093,politokids,118,3
2040283033727058610,politokids,106,1
2040315588085880413,politokids,83,2
2040339029002489256,politokids,82,0
2040956796914762630,politokids,68,0
2041001855081181469,politokids,98,0
2041020575761541265,politokids,374,2
2041048484995694714,politokids,57,2
2042301282203864157,politokids,34,0
2042366328316573229,politokids,39,1
2043185426176704494,politokids,83,1
2043234321795763047,politokids,67,0
2043269896489734093,politokids,523,42
2043911668614734831,politokids,106,2
2043933480731988013,politokids,74,1
2043983050258160892,politokids,134,2
2044683123183002815,politokids,76,2
2044692110360139431,politokids,98,1
2044708270644309393,politokids,231,6
2045353586602552018,politokids,101,0
2045388243188634221,politokids,43,0
2045428567151813278,politokids,178,8
2046037184343752303,politokids,471,28
2046126816167251208,politokids,89,1
2046126846039131610,politokids,64,0
2047390654728164911,politokids,55,46
2047403516611648576,politokids,287,29
2047525757639361282,politokids,65,0
2048247756028277374,politokids,96,0
2048285870876672338,politokids,72,1
2048324394703155765,politokids,72,0
2048978752348530886,politokids,102,0
2049012991257462826,politokids,162,7
2049041970450167559,politokids,74,0
2049707277510629146,politokids,513,8
2049743571729020463,politokids,227,2
2049760317286517077,politokids,593,4
2050431728082580962,politokids,323,0
2050461373725293459,politokids,438,9
2050519306441852375,politokids,503,6
2054053511205742969,politokids,116,1
2054088000732476620,politokids,778,2
2054141948893976967,politokids,152,5
2054747698364325348,politokids,484,17
2054811054575404485,politokids,103,17
2054849277008522927,politokids,153,0
2055527514277643473,politokids,111,1
2055542305524227812,politokids,253,3
2055568513733462442,politokids,236,2
2056812273607859052,politokids,296,9
2057608932612898569,politokids,140,4
2059094293826277973,politokids,224,9
2059851993820683992,politokids,226,51
2059885362595183293,politokids,119,4
2059921161945341825,politokids,166,0
2060579556096416746,politokids,87,0
2060622891385169402,politokids,99,5
2060637625698484022,politokids,231,6
2061284444015018353,politokids,135,0
2061304572932911696,politokids,349,9
2061336907174799768,politokids,199,7
2061860918677745533,politokids,505,7
2061894285129584302,politokids,245,0
2061942348195416953,politokids,703,19
2062595322970788861,politokids,64,11
2062656310860568123,politokids,193,2
2063275508921825643,politokids,59,0
2063467566445363467,politokids,627,8
2063493787816976497,politokids,345,1
2063526224735331820,politokids,131,2
2064197172035688330,politokids,265,9
2064223039617076481,politokids,108,1
2064287109632363219,politokids,262,6
2064920476405117203,politokids,218,47
2064966558619155041,politokids,236,7
2064980804245548069,politokids,522,1
2065696206672053344,politokids,280,5
2065708935377864975,politokids,41,0
2065720954298790917,politokids,128,3
2066346416494432327,politokids,110,0
2066386602892746905,politokids,176,2
2066428912875730157,politokids,158,0
2066858645845224486,politokids,118,0
2067698404503174589,politokids,59,0
2067732618748696266,politokids,34,0
2068550472067542771,politokids,331,5
2068598096418174674,politokids,120,2
2068638311882986637,politokids,160,3
2069273634157706007,politokids,456,17
2069298168470500907,politokids,308,9
2069370842529931381,politokids,590,13
2069989081773702974,politokids,137,6
2070017562549071022,politokids,54,0
2070050120598815094,politokids,83,3
2070746368242921551,politokids,58,0
2070777029871998189,politokids,84,3
2071151504908026661,politokids,97,10
2071436903102455559,politokids,115,0
2071473160754862210,politokids,105,2
2071519702496936847,politokids,169,1
2072069615312073722,politokids,148,2
2072686457709881105,politokids,171,2
2072816310366910985,politokids,155,7
2074341921287688346,politokids,258,6
2074380418203599863,politokids,256,6
2074422414687419846,politokids,233,10
2075072645666130947,politokids,338,1
2075134040881284297,politokids,699,9
2075144268758701886,politokids,461,4
2075848021380106754,politokids,75,2
2075874233254943761,politokids,92,3
2075920659167160580,politokids,75,1
2077188152753988849,politokids,166,0
2077876911635972003,politokids,170,2
2078502756058683641,politokids,102,4
2079543468166516795,politokids,287,7
2079543569215824212,politokids,139,5
2080601670303878486,politokids,97,0
2080856769660189772,politokids,80,0
2080899247867967310,politokids,49,0
2080941170397970793,politokids,158,2
2081568736850770474,politokids,162,5
2081609418000925860,politokids,43,0
2081609933195703069,politokids,49,1
2081620516959805626,politokids,242,4
2081659329170111413,politokids,74,1
2081665642604226905,politokids,97,3
2082937087250544076,politokids,78,2
2082974606667189283,politokids,72,1
2083477152913514036,politokids,94,2
2083799756555682266,politokids,51,1
2083817148514171400,politokids,75,5
2083862075356782389,politokids,109,66
2084527863654890588,politokids,192,2
2084584655420366248,politokids,266,8
2084590153448038589,politokids,415,14
2085242021799086943,politokids,273,6
2085272307257764459,politokids,53,0
2085836947599470841,politokids,211,1
2088064683550379168,politokids,78,10
2088576433483927442,politokids,137,7
2091525639181737825,politokids,274,1
2093923866367556340,politokids,265,12
2094674694648926280,politokids,332,15
2098955891927667607,politokids,319,8
2099682470337046927,politokids,57,3
2099683081858125218,politokids,293,9
2099683232291223850,politokids,44,1
2100449315063157839,politokids,76,1
2100484821348246912,politokids,96,3
2100557767014081736,politokids,87,1
2104052160987600492,politokids,272,7
2104112363586052566,politokids,139,6
2104744198363989094,politokids,99,2
2106017931472943064,politokids,243,4
2106165313988913548,politokids,277,10
2106679154640367130,politokids,422,6
2106929059552293436,politokids,116,4
2108211709994853933,politokids,136,3
2108331505113440190,politokids,180,4
2109185617904301101,politokids,104,1
2109216868329743892,politokids,78,1
2109916825584042222,politokids,75,1
2110575177951498725,politokids,99,1
2110597201637832159,politokids,130,5
2110684496671830811,politokids,153,6
2111338426581927121,politokids,221,6
2111401056659061041,politokids,263,8
2112652098340154395,politokids,200,4
2113351850753221031,politokids,186,4
2113467401043380001,politokids,249,6
2114767959511444427,politokids,200,7
2114928959464257936,politokids,95,1
2114967314251965481,politokids,274,14
2115003535556813018,politokids,91,1
2115648722381397225,politokids,71,0
2115674574150223343,politokids,66,1
2115722001209186232,politokids,71,1
2116353825769877071,politokids,334,9
2116418388230019049,politokids,100,0
2116805572955104643,politokids,169,3
2118397883426095945,politokids,91,1
2119865607465659596,politokids,116,0
2120587106598210852,politokids,108,0
2120746710141276888,politokids,133,1
2121483481783404941,politokids,79,0
2122064421316442811,politokids,99,1
2123504735151430646,politokids,148,2
2124287124907672260,politokids,155,3
2125165777698752295,politokids,112,1
2125831999880894846,politokids,142,2
2126348011386606365,politokids,87,2
2126503986773002421,politokids,110,0
2128624465134640810,politokids,112,1
2128624920535262952,politokids,107,4
2129464636872688331,politokids,146,1
2130212151570056963,politokids,157,3
2130861942012492833,politokids,82,0
2130920499831452915,politokids,99,1
2131637492100541878,politokids,260,6
2131657592765543325,politokids,101,2
2133626887263444029,politokids,681,17
2133702707872825716,politokids,91,0
2133702992901115144,politokids,52,1
2133704419442617609,politokids,84,0
2134486912798257283,politokids,160,1
2134531524287974279,politokids,127,0
2134564856514036633,politokids,174,3
2135303015698941549,politokids,154,1
2135998337232262126,politokids,239,12
2137161455622831271,politokids,143,6
2139628130637177960,politokids,114,0
2140272655063141915,politokids,99,0
2141081208703812241,politokids,133,0
2143165642332683600,politokids,192,1
2143783520891280397,politokids,87,0
2143860106474792570,politokids,125,0
2144690939754213871,politokids,117,0
2145281641823540282,politokids,48,0
2145288205137422088,politokids,104,0
2145375693369524281,politokids,141,4
2145430308802845708,politokids,70,0
2145430495524971463,politokids,113,2
2146150449466909271,politokids,196,4
2146744750635440108,politokids,115,1
2146842301942248773,politokids,116,1
2147445545617884270,politokids,113,2
2147566779089378768,politokids,146,0
2148131991232403444,politokids,109,1
2148843114948552967,politokids,113,0
2148934701326245214,politokids,112,9
2149444173626789738,politokids,334,3
2149702328189300305,politokids,149,2
2149744603191694864,politokids,437,25
2149775578193914885,politokids,321,9
2150418660132221437,politokids,283,5
2150488241463055267,politokids,444,8
2150496358707844294,politokids,487,21
2151226226550592599,politokids,446,7
2151743369142695116,politokids,146,6
2151829423224971366,politokids,95,1
2151900155053097368,politokids,107,1
2151922567274813234,politokids,122,2
2151954687523118804,politokids,59,0
2152599946422768193,politokids,102,1
2153235274125002744,politokids,122,1
2153235713000042020,politokids,119,2
2155459607899614288,politokids,56,0
2155461060319900073,politokids,163,106
2155461880608250879,politokids,561,7
2155527780095041824,politokids,84,1
2155584180976519230,politokids,117,4
2156071235863042477,politokids,102,6
2156275113480948558,politokids,263,12
2156285058234605376,politokids,142,1
2156310895155702860,politokids,412,9
2156980321215524794,politokids,168,3
2157004589575894813,politokids,94,0
2157447975793469766,politokids,88,0
2157699439904243942,politokids,120,0
2157719216567873207,politokids,94,0
2158299276219657371,politokids,97,1
2159919083280971055,politokids,173,3
2160316238688693740,politokids,130,0
2160496884124220126,politokids,176,12
2160642301868465649,politokids,136,2
2160642406180775671,politokids,132,3
2161287848228839877,politokids,123,1
2161352894242028518,politokids,214,6
2162645959141284094,politokids,125,1
2162650379065349154,politokids,191,6
2162725408285251844,politokids,145,1
2162742917508036727,politokids,133,1
2163302706717861709,politokids,118,3
2164140355766674552,politokids,139,2
2164140677083817070,politokids,133,1
2164213318050198399,politokids,146,1
2164958675273016881,politokids,133,4
2165004413621265574,politokids,143,3
2165640436747582478,politokids,345,11
2165669049542642984,politokids,181,12
2165731316552670174,politokids,213,7
2166358861723557952,politokids,119,2
2167082523103647939,politokids,204,3
2167633247684354520,politokids,139,0
2167671721070261805,politokids,143,0
2167864760271327515,politokids,278,14
2168542434983627392,politokids,357,3
2169055495964225081,politokids,374,10
2169164525470736953,politokids,124,2
2169927640319781849,politokids,163,3
2169990361186570175,politokids,177,0
2171467017717822357,politokids,70,0
2171498227206962234,politokids,151,2
2171558632465868489,politokids,327,7
2172736476604596115,politokids,149,1
2172737390451348587,politokids,154,10
2172750263407776463,politokids,122,2
2172960673838736926,politokids,150,1
2173464387032734496,politokids,211,2
2173559771503643471,politokids,149,3
2174146412102318905,politokids,126,3
2174187247577802267,politokids,171,3
2174217246632342479,politokids,172,7
2175747388743820592,politokids,221,5
2175747751744034447,politokids,251,3
2175747953213068245,politokids,203,5
2175783734938110454,politokids,80,0
2175793139901330176,politokids,62,2
2175822764547370984,politokids,80,0
2175832285701274410,politokids,232,7
2175846207351242536,politokids,95,1
2175858143040352421,politokids,190,3
2177255349907357934,politokids,295,7
2177287056144702464,politokids,99,3
2177287178635165045,politokids,119,4
2180194071103335730,politokids,301,6
2180603950461330754,politokids,356,3
2180938647330401526,politokids,569,16
2181601816604323520,politokids,236,12
2183087257132428674,politokids,187,3
2183135581143200211,politokids,406,21
2183740649743599014,politokids,565,13
2184450374542168979,politokids,213,11
2184516165404779550,politokids,344,5
2185230473218639379,politokids,468,35
2185264860010354269,politokids,204,3
2185300216969465655,politokids,517,16
2185934260711342791,politokids,330,11
2185987753094635616,politokids,432,55
2186024067244319308,politokids,293,22
2186667827552845433,politokids,201,7
2186720662134874455,politokids,91,1
2186761231154442931,politokids,123,2
2187390323344044923,politokids,162,6
2187425065938584773,politokids,776,47
2188859334699372177,politokids,151,3
2189483652747758196,politokids,196,10
2189599565232830111,politokids,323,14
2189644835672843453,politokids,195,2
2190315730024412863,politokids,174,3
2190337259873337328,politokids,143,6
2190373806152826053,politokids,66,2
2191042294525600119,politokids,252,16
2191103457921849383,politokids,124,0
2191129616780699028,politokids,346,16
2191781663850536147,politokids,97,0
2191840371473766679,politokids,177,0
2192236433283982824,politokids,121,0
2192483129184041824,politokids,96,1
2192533776772304140,politokids,57,0
2192550783458621301,politokids,182,6
2193231347501087604,politokids,195,3
2193302593156888618,politokids,489,34
2193698651225715286,politokids,107,0
2193942244901135089,politokids,171,2
2194002996055796845,politokids,325,16
2194043666720340129,politokids,138,5
2194676340216551260,politokids,53,0
2194699382388718454,politokids,37,27
2194727843333478018,politokids,46,0
2195391650703759817,politokids,716,51
2195432280607878367,politokids,273,5
2195468639955448183,politokids,208,6
2196108138171356037,politokids,135,0
2196132352626630056,politokids,634,54
2196168146674433153,politokids,189,12
2196838837493030665,politokids,114,3
2196860962127964452,politokids,133,11
2196889989295135247,politokids,130,9
2197564248065833956,politokids,355,12
2197590427787252523,politokids,144,7
2197611531427719905,politokids,114,3
2198286521676460498,politokids,141,2
2198306109931729266,politokids,183,2
2198375632240160974,politokids,197,4
2199009087017766578,politokids,110,0
2199064539927901102,politokids,103,2
2199107491337299392,politokids,138,0
2199619341422402737,politokids,73,4
2199699871153041825,politokids,112,106
2199745493512103816,politokids,88,1
2200460128506813981,politokids,160,0
2200492493585125471,politokids,141,1
2200519783622848866,politokids,105,0
2201192158421039285,politokids,217,1
2201224581649264345,politokids,145,0
2201248759286609172,politokids,221,4
2201913037417123328,politokids,43,3
2201915508499723583,politokids,48,2
2201946162998341912,politokids,27,0
2201968402280219333,politokids,29,2
2201980099338544724,politokids,44,2
2201990260434268298,politokids,50,5
2202427395368974820,politokids,90,7
2202433535645364417,politokids,49,3
2202530937618511870,politokids,34,2
2202629471676078780,politokids,41,5
2202638161753709905,politokids,31,2
2202652624955466985,politokids,39,0
2202666156400838375,politokids,29,0
2202678324043435260,politokids,39,2
2202698417343080008,politokids,39,6
2203332632850150100,politokids,36,0
2203357377465264924,politokids,38,4
2203376942869969542,politokids,38,0
2203392642057512341,politokids,319,5
2204007806658187099,politokids,158,9
2204030922080089326,politokids,294,4
2204079231947727680,politokids,68,1
2204111938492786977,politokids,156,6
2204675719354524166,politokids,150,2
2204785817972189907,politokids,49,0
2204815259620728699,politokids,71,56
2204892231306666902,politokids,138,0
2205547359613369547,politokids,148,0
2205565595088074996,politokids,115,1
2205584219945522835,politokids,92,0
2206196607648395086,politokids,38,3
2206196711776128486,politokids,112,0
2206196828570703092,politokids,36,0
2206197245467798340,politokids,58,1
2206197350459522681,politokids,131,0
2206197470550952662,politokids,57,1
2207708521213750238,politokids,151,1
2207726434775754968,politokids,206,1
2207748977255659531,politokids,72,0
2208469706104246409,politokids,204,8
2208485795169214503,politokids,74,24
2208495780825495176,politokids,292,5
2209833290734461807,politokids,65,0
2209875252187309602,politokids,33,18
2209890871683127060,politokids,78,1
2210613022082006946,politokids,26,1
2210650225701250134,politokids,30,0
2210651131955925649,politokids,38,0
2211300913104019305,politokids,55,0
2211301218457697205,politokids,62,2
2211301598369225828,politokids,65,0
2212783262379537695,politokids,82,0
2212802476427402563,politokids,31,0
2212817795376020318,politokids,77,0
2214078427710716813,politokids,146,5
2214104819873841495,politokids,90,1
2214133856822326812,politokids,345,13
2214269445735369793,politokids,93,1
2214278679201965725,politokids,96,0
2214292845983725712,politokids,76,0
2214903515481804828,politokids,206,0
2214937934863251653,politokids,132,7
2215003806197669772,politokids,46,0
2216380771478872858,politokids,101,1
2216421435725869126,politokids,37,0
2216496934775089491,politokids,103,1
2217097984235329995,politokids,33,2
2217573736251442851,politokids,102,0
2217682009122247277,politokids,67,0
2217840556573207936,politokids,101,0
2218293538821610357,politokids,64,38
2218557904938792676,politokids,98,0
2219048791590338032,politokids,64,1
2219139392667145521,politokids,85,2
2219229714705429146,politokids,56,4
2219833854267550603,politokids,61,1
2219924452148324311,politokids,216,4
2219999950669012424,politokids,80,0
2220702483636842911,politokids,544,39
2220845579523645689,politokids,33,1
2221450800637585390,politokids,144,4
2223638743338954828,politokids,101,0
2223714242002143043,politokids,46,0
2224174775440445266,politokids,82,0
2224333415979774806,politokids,558,24
2225013023830171926,politokids,85,1
2225796975235476415,politokids,193,1
2228490271833610270,politokids,142,6
2229490815494619084,politokids,208,3
2230611249401210935,politokids,71,0
2232336250453382070,politokids,85,1
2232789062304043024,politokids,98,3
2233091051856506419,politokids,106,1
2237273426123404912,politokids,59,1
2237439910984321726,politokids,201,0
2238036088206996376,politokids,129,0
2238723113340094910,politokids,36,3
2239387524858127083,politokids,39,0
2240147532398510121,politokids,46,2
2240747041164506464,politokids,59,0
2241667724563740699,politokids,120,6
2242392300873250241,politokids,106,11
2242935934108700614,politokids,131,0
2244657148376304224,politokids,93,2
2245338167936895276,politokids,65,1
2246939329891919144,politokids,480,12
2247420730981696591,politokids,115,0
2247677415918754299,politokids,1652,12
2248768218183411243,politokids,61,0
2249534418018372147,politokids,726,8
2250274226328252117,politokids,97,1
2251210304988041550,politokids,432,20
2251995872944472029,politokids,79,0
2252343208484929330,politokids,316,6
2253109366746022032,politokids,179,2
2253460234460868345,politokids,202,4
2253953690467658965,politokids,134,3
2254079691831086051,politokids,62,2
2254744060264953904,politokids,604,31
2255332943859961040,politokids,71,0
2256256540498359487,politokids,222,18
2256322356929462467,politokids,119,2
